id,attri1id,brand,of8,dept,depttree,inventorytype,largepicture,listprice,name,overallqoh,pictureID,pricerange,prodreviewsaverage,sale,salepricerangebottom,sizelist,smallpicture,style,url,googleproducttaxonomy,shippingsurcharge,topseller,hexlist,tinypicture,justin,meganpick,finds,shoecharge,exclusive
2144,12830,PEYTON JENSEN,REPLENISHABLE,TOPS,TOPS,NULL,22264-DEFAULT-l.jpg,24,Ribbed Racerback Tank,107,22264,50-and-under,0,Y,19.99,"XS,S,M,L",22264-DEFAULT-s.jpg,15276-AB,p/ribbed-racerback-tank-33868,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,"30788|Black|000000,30789|White|FFFFFF,30790|Grey|6a6a6a,30791|Pink|eca9cb,30792|Blue|38497f,30793|Pink|eca9cb",22264-DEFAULT-xs.jpg,NULL,N,Y,NULL,N
2141,12830,PEYTON JENSEN,REPLENISHABLE,TOPS,TOPS &gt Tanks & Camis,NULL,22264-DEFAULT-l.jpg,24,Ribbed Racerback Tank,52,22264,50-and-under,0,Y,19.99,"XS,S,M,L",22264-DEFAULT-s.jpg,15276-AB,p/ribbed-racerback-tank-33868,,0,Y,"30788|Black|000000,30789|White|FFFFFF,30790|Grey|6a6a6a,30791|Pink|eca9cb,30792|Blue|38497f,30793|Pink|eca9cb",22264-DEFAULT-xs.jpg,NULL,N,Y,NULL,N
2140,12830,PEYTON JENSEN,REPLENISHABLE,TOPS,TOPS,NULL,22264-DEFAULT-l.jpg,24,Ribbed Racerback Tank,52,22264,50-and-under,0,Y,19.99,"XS,S,M,L",22264-DEFAULT-s.jpg,15276-AB,p/ribbed-racerback-tank-33868,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,"30788|Black|000000,30789|White|FFFFFF,30790|Grey|6a6a6a,30791|Pink|eca9cb,30792|Blue|38497f,30793|Pink|eca9cb",22264-DEFAULT-xs.jpg,NULL,N,Y,NULL,N
2137,12830,PEYTON JENSEN,REPLENISHABLE,TOPS,TOPS &gt Tanks & Camis,NULL,22264-DEFAULT-l.jpg,24,Ribbed Racerback Tank,96,22264,50-and-under,0,Y,19.99,"XS,S,M,L",22264-DEFAULT-s.jpg,15276-AB,p/ribbed-racerback-tank-33868,,0,Y,"30788|Black|000000,30789|White|FFFFFF,30790|Grey|6a6a6a,30791|Pink|eca9cb,30792|Blue|38497f,30793|Pink|eca9cb",22264-DEFAULT-xs.jpg,NULL,N,Y,NULL,N
2136,12830,PEYTON JENSEN,REPLENISHABLE,TOPS,TOPS,NULL,22264-DEFAULT-l.jpg,24,Ribbed Racerback Tank,96,22264,50-and-under,0,Y,19.99,"XS,S,M,L",22264-DEFAULT-s.jpg,15276-AB,p/ribbed-racerback-tank-33868,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,"30788|Black|000000,30789|White|FFFFFF,30790|Grey|6a6a6a,30791|Pink|eca9cb,30792|Blue|38497f,30793|Pink|eca9cb",22264-DEFAULT-xs.jpg,NULL,N,Y,NULL,N
2133,12830,PEYTON JENSEN,REPLENISHABLE,TOPS,TOPS &gt Tanks & Camis,NULL,22264-DEFAULT-l.jpg,24,Ribbed Racerback Tank,38,22264,50-and-under,0,Y,19.99,"XS,S,M,L",22264-DEFAULT-s.jpg,15276-AB,p/ribbed-racerback-tank-33868,,0,Y,"30788|Black|000000,30789|White|FFFFFF,30790|Grey|6a6a6a,30791|Pink|eca9cb,30792|Blue|38497f,30793|Pink|eca9cb",22264-DEFAULT-xs.jpg,NULL,N,Y,NULL,N
2132,12830,PEYTON JENSEN,REPLENISHABLE,TOPS,TOPS,NULL,22264-DEFAULT-l.jpg,24,Ribbed Racerback Tank,38,22264,50-and-under,0,Y,19.99,"XS,S,M,L",22264-DEFAULT-s.jpg,15276-AB,p/ribbed-racerback-tank-33868,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,"30788|Black|000000,30789|White|FFFFFF,30790|Grey|6a6a6a,30791|Pink|eca9cb,30792|Blue|38497f,30793|Pink|eca9cb",22264-DEFAULT-xs.jpg,NULL,N,Y,NULL,N
2129,12830,PEYTON JENSEN,REPLENISHABLE,TOPS,TOPS &gt Tanks & Camis,NULL,22264-DEFAULT-l.jpg,24,Ribbed Racerback Tank,17,22264,50-and-under,0,Y,19.99,"XS,S,M,L",22264-DEFAULT-s.jpg,15276-AB,p/ribbed-racerback-tank-33868,,0,Y,"30788|Black|000000,30789|White|FFFFFF,30790|Grey|6a6a6a,30791|Pink|eca9cb,30792|Blue|38497f,30793|Pink|eca9cb",22264-DEFAULT-xs.jpg,NULL,N,Y,NULL,N
2128,12830,PEYTON JENSEN,REPLENISHABLE,TOPS,TOPS,NULL,22264-DEFAULT-l.jpg,24,Ribbed Racerback Tank,17,22264,50-and-under,0,Y,19.99,"XS,S,M,L",22264-DEFAULT-s.jpg,15276-AB,p/ribbed-racerback-tank-33868,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,"30788|Black|000000,30789|White|FFFFFF,30790|Grey|6a6a6a,30791|Pink|eca9cb,30792|Blue|38497f,30793|Pink|eca9cb",22264-DEFAULT-xs.jpg,NULL,N,Y,NULL,N
2125,12830,PEYTON JENSEN,REPLENISHABLE,TOPS,TOPS &gt Tanks & Camis,NULL,22264-DEFAULT-l.jpg,24,Ribbed Racerback Tank,38,22264,50-and-under,0,Y,19.99,"XS,S,M,L",22264-DEFAULT-s.jpg,15276-AB,p/ribbed-racerback-tank-33868,,0,Y,"30788|Black|000000,30789|White|FFFFFF,30790|Grey|6a6a6a,30791|Pink|eca9cb,30792|Blue|38497f,30793|Pink|eca9cb",22264-DEFAULT-xs.jpg,NULL,N,Y,NULL,N
2124,12830,PEYTON JENSEN,REPLENISHABLE,TOPS,TOPS,NULL,22264-DEFAULT-l.jpg,24,Ribbed Racerback Tank,38,22264,50-and-under,0,Y,19.99,"XS,S,M,L",22264-DEFAULT-s.jpg,15276-AB,p/ribbed-racerback-tank-33868,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,"30788|Black|000000,30789|White|FFFFFF,30790|Grey|6a6a6a,30791|Pink|eca9cb,30792|Blue|38497f,30793|Pink|eca9cb",22264-DEFAULT-xs.jpg,NULL,N,Y,NULL,N
2121,12830,PEYTON JENSEN,REPLENISHABLE,TOPS,TOPS &gt Tanks & Camis,NULL,22264-DEFAULT-l.jpg,24,Ribbed Racerback Tank,12,22264,50-and-under,0,Y,19.99,"XS,S,M,L",22264-DEFAULT-s.jpg,15276-AB,p/ribbed-racerback-tank-33868,,0,Y,"30788|Black|000000,30789|White|FFFFFF,30790|Grey|6a6a6a,30791|Pink|eca9cb,30792|Blue|38497f,30793|Pink|eca9cb",22264-DEFAULT-xs.jpg,NULL,N,Y,NULL,N
2120,12830,PEYTON JENSEN,REPLENISHABLE,TOPS,TOPS,NULL,22264-DEFAULT-l.jpg,24,Ribbed Racerback Tank,12,22264,50-and-under,0,Y,19.99,"XS,S,M,L",22264-DEFAULT-s.jpg,15276-AB,p/ribbed-racerback-tank-33868,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,"30788|Black|000000,30789|White|FFFFFF,30790|Grey|6a6a6a,30791|Pink|eca9cb,30792|Blue|38497f,30793|Pink|eca9cb",22264-DEFAULT-xs.jpg,NULL,N,Y,NULL,N
2117,12830,PEYTON JENSEN,REPLENISHABLE,TOPS,TOPS &gt Tanks & Camis,NULL,22264-DEFAULT-l.jpg,24,Ribbed Racerback Tank,23,22264,50-and-under,0,Y,19.99,"XS,S,M,L",22264-DEFAULT-s.jpg,15276-AB,p/ribbed-racerback-tank-33868,,0,Y,"30788|Black|000000,30789|White|FFFFFF,30790|Grey|6a6a6a,30791|Pink|eca9cb,30792|Blue|38497f,30793|Pink|eca9cb",22264-DEFAULT-xs.jpg,NULL,N,Y,NULL,N
2116,12830,PEYTON JENSEN,REPLENISHABLE,TOPS,TOPS,NULL,22264-DEFAULT-l.jpg,24,Ribbed Racerback Tank,23,22264,50-and-under,0,Y,19.99,"XS,S,M,L",22264-DEFAULT-s.jpg,15276-AB,p/ribbed-racerback-tank-33868,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,"30788|Black|000000,30789|White|FFFFFF,30790|Grey|6a6a6a,30791|Pink|eca9cb,30792|Blue|38497f,30793|Pink|eca9cb",22264-DEFAULT-xs.jpg,NULL,N,Y,NULL,N
2114,12647,CENTRAL PARK WEST,NULL,TOPS,TOPS &gt Sweaters,NULL,22478-DEFAULT-l.jpg,78,Diana Open Cardy,6,22478,50-to-100,0,Y,59.99,"S,M,L",22478-DEFAULT-s.jpg,C10330H,p/diana-open-cardy-33866,Apparel & Accessories > Clothing > Shirts & Tops > Sweaters & Cardigans,0,NULL,30415|Grey|6a6a6a,22478-DEFAULT-xs.jpg,NULL,Y,N,NULL,N
2113,12647,CENTRAL PARK WEST,NULL,TOPS,TOPS,NULL,22478-DEFAULT-l.jpg,78,Diana Open Cardy,6,22478,50-to-100,0,Y,59.99,"S,M,L",22478-DEFAULT-s.jpg,C10330H,p/diana-open-cardy-33866,Apparel & Accessories > Clothing > Shirts & Tops,0,NULL,30415|Grey|6a6a6a,22478-DEFAULT-xs.jpg,NULL,Y,N,NULL,N
2074,12350,CENTRAL PARK WEST,NULL,TOPS,TOPS &gt Sweaters,NULL,22475-DEFAULT-l.jpg,78,Striped Cold Shoulder,5,22475,50-to-100,0,Y,39.99,"XS,S,M",22475-DEFAULT-s.jpg,C10352H,p/striped-cold-shoulder-33857,Apparel & Accessories > Clothing > Shirts & Tops > Sweaters & Cardigans,0,Y,29925|White|FFFFFF,22475-DEFAULT-xs.jpg,NULL,Y,Y,NULL,N
2073,12350,CENTRAL PARK WEST,NULL,TOPS,TOPS,NULL,22475-DEFAULT-l.jpg,78,Striped Cold Shoulder,5,22475,50-to-100,0,Y,39.99,"XS,S,M",22475-DEFAULT-s.jpg,C10352H,p/striped-cold-shoulder-33857,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,29925|White|FFFFFF,22475-DEFAULT-xs.jpg,NULL,Y,Y,NULL,N
2071,12193,LOVESTITCH,NULL,TOPS,TOPS &gt Ponchos &  Kimonos,BOHO CHIC,22406-DEFAULT-l.jpg,78,Open Weave Fringe Poncho,86,22406,50-to-100,0,Y,49.99,ONESIZE,22406-DEFAULT-s.jpg,I-50132,p/open-weave-fringe-poncho-33856,,0,NULL,29632|Taupe|d2c4ab,22406-DEFAULT-xs.jpg,NULL,Y,Y,NULL,N
2069,12193,LOVESTITCH,NULL,TOPS,TOPS,BOHO CHIC,22406-DEFAULT-l.jpg,78,Open Weave Fringe Poncho,86,22406,50-to-100,0,Y,49.99,ONESIZE,22406-DEFAULT-s.jpg,I-50132,p/open-weave-fringe-poncho-33856,Apparel & Accessories > Clothing > Shirts & Tops,0,NULL,29632|Taupe|d2c4ab,22406-DEFAULT-xs.jpg,NULL,Y,Y,NULL,N
2066,13077,ALLISON JOY,NULL,TOPS,TOPS &gt Blouses & Shirting,URBAN SOPHISTICATE,22537-DEFAULT-l.jpg,38,Flynn Chiffon Tee,5,22537,50-and-under,0,Y,29.99,"S,M,L",22537-DEFAULT-s.jpg,T6939-054-LU,p/flynn-chiffon-tee-33852,Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses,0,NULL,"31386|Black|000000,31387|Blue|38497f,31389|Red|bc1645",22537-DEFAULT-xs.jpg,NULL,Y,Y,NULL,Y
2065,13077,ALLISON JOY,NULL,TOPS,TOPS,URBAN SOPHISTICATE,22537-DEFAULT-l.jpg,38,Flynn Chiffon Tee,5,22537,50-and-under,0,Y,29.99,"S,M,L",22537-DEFAULT-s.jpg,T6939-054-LU,p/flynn-chiffon-tee-33852,Apparel & Accessories > Clothing > Shirts & Tops,0,NULL,"31386|Black|000000,31387|Blue|38497f,31389|Red|bc1645",22537-DEFAULT-xs.jpg,NULL,Y,Y,NULL,Y
2062,13077,ALLISON JOY,NULL,TOPS,TOPS &gt Blouses & Shirting,URBAN SOPHISTICATE,22537-DEFAULT-l.jpg,38,Flynn Chiffon Tee,13,22537,50-and-under,0,Y,29.99,"S,M,L",22537-DEFAULT-s.jpg,T6939-054-LU,p/flynn-chiffon-tee-33852,Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses,0,NULL,"31386|Black|000000,31387|Blue|38497f,31389|Red|bc1645",22537-DEFAULT-xs.jpg,NULL,Y,Y,NULL,Y
2061,13077,ALLISON JOY,NULL,TOPS,TOPS,URBAN SOPHISTICATE,22537-DEFAULT-l.jpg,38,Flynn Chiffon Tee,13,22537,50-and-under,0,Y,29.99,"S,M,L",22537-DEFAULT-s.jpg,T6939-054-LU,p/flynn-chiffon-tee-33852,Apparel & Accessories > Clothing > Shirts & Tops,0,NULL,"31386|Black|000000,31387|Blue|38497f,31389|Red|bc1645",22537-DEFAULT-xs.jpg,NULL,Y,Y,NULL,Y
2058,13077,ALLISON JOY,NULL,TOPS,TOPS &gt Blouses & Shirting,URBAN SOPHISTICATE,22537-DEFAULT-l.jpg,38,Flynn Chiffon Tee,52,22537,50-and-under,0,Y,29.99,"S,M,L",22537-DEFAULT-s.jpg,T6939-054-LU,p/flynn-chiffon-tee-33852,Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses,0,NULL,"31386|Black|000000,31387|Blue|38497f,31389|Red|bc1645",22537-DEFAULT-xs.jpg,NULL,Y,Y,NULL,Y
2057,13077,ALLISON JOY,NULL,TOPS,TOPS,URBAN SOPHISTICATE,22537-DEFAULT-l.jpg,38,Flynn Chiffon Tee,52,22537,50-and-under,0,Y,29.99,"S,M,L",22537-DEFAULT-s.jpg,T6939-054-LU,p/flynn-chiffon-tee-33852,Apparel & Accessories > Clothing > Shirts & Tops,0,NULL,"31386|Black|000000,31387|Blue|38497f,31389|Red|bc1645",22537-DEFAULT-xs.jpg,NULL,Y,Y,NULL,Y
2054,13077,ALLISON JOY,NULL,TOPS,TOPS &gt Blouses & Shirting,URBAN SOPHISTICATE,22537-DEFAULT-l.jpg,38,Flynn Chiffon Tee,4,22537,50-and-under,0,Y,29.99,"S,M,L",22537-DEFAULT-s.jpg,T6939-054-LU,p/flynn-chiffon-tee-33852,Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses,0,NULL,"31386|Black|000000,31387|Blue|38497f,31389|Red|bc1645",22537-DEFAULT-xs.jpg,NULL,Y,Y,NULL,Y
2053,13077,ALLISON JOY,NULL,TOPS,TOPS,URBAN SOPHISTICATE,22537-DEFAULT-l.jpg,38,Flynn Chiffon Tee,4,22537,50-and-under,0,Y,29.99,"S,M,L",22537-DEFAULT-s.jpg,T6939-054-LU,p/flynn-chiffon-tee-33852,Apparel & Accessories > Clothing > Shirts & Tops,0,NULL,"31386|Black|000000,31387|Blue|38497f,31389|Red|bc1645",22537-DEFAULT-xs.jpg,NULL,Y,Y,NULL,Y
2050,13077,ALLISON JOY,NULL,TOPS,TOPS &gt Blouses & Shirting,URBAN SOPHISTICATE,22537-DEFAULT-l.jpg,38,Flynn Chiffon Tee,95,22537,50-and-under,0,Y,29.99,"S,M,L",22537-DEFAULT-s.jpg,T6939-054-LU,p/flynn-chiffon-tee-33852,Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses,0,NULL,"31386|Black|000000,31387|Blue|38497f,31389|Red|bc1645",22537-DEFAULT-xs.jpg,NULL,Y,Y,NULL,Y
2049,13077,ALLISON JOY,NULL,TOPS,TOPS,URBAN SOPHISTICATE,22537-DEFAULT-l.jpg,38,Flynn Chiffon Tee,95,22537,50-and-under,0,Y,29.99,"S,M,L",22537-DEFAULT-s.jpg,T6939-054-LU,p/flynn-chiffon-tee-33852,Apparel & Accessories > Clothing > Shirts & Tops,0,NULL,"31386|Black|000000,31387|Blue|38497f,31389|Red|bc1645",22537-DEFAULT-xs.jpg,NULL,Y,Y,NULL,Y
2047,12897,ALLISON JOY,NULL,TOPS,TOPS &gt Blouses & Shirting,URBAN SOPHISTICATE,22432-DEFAULT-l.jpg,48,Piper Chiffon Top,12,22432,50-and-under,0,Y,29.99,"S,M,L",22432-DEFAULT-s.jpg,T7131-054-LU,p/piper-chiffon-top-33850,Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses,0,Y,"30962|Black|000000,30963|Pink|eca9cb,30964|White|FFFFFF,30966|Blue|38497f",22432-DEFAULT-xs.jpg,NULL,N,Y,NULL,Y
2044,12897,ALLISON JOY,NULL,TOPS,TOPS,URBAN SOPHISTICATE,22432-DEFAULT-l.jpg,48,Piper Chiffon Top,12,22432,50-and-under,0,Y,29.99,"S,M,L",22432-DEFAULT-s.jpg,T7131-054-LU,p/piper-chiffon-top-33850,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,"30962|Black|000000,30963|Pink|eca9cb,30964|White|FFFFFF,30966|Blue|38497f",22432-DEFAULT-xs.jpg,NULL,N,Y,NULL,Y
2042,12897,ALLISON JOY,NULL,TOPS,TOPS &gt Blouses & Shirting,URBAN SOPHISTICATE,22432-DEFAULT-l.jpg,48,Piper Chiffon Top,38,22432,50-and-under,0,Y,29.99,"S,M,L",22432-DEFAULT-s.jpg,T7131-054-LU,p/piper-chiffon-top-33850,Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses,0,Y,"30962|Black|000000,30963|Pink|eca9cb,30964|White|FFFFFF,30966|Blue|38497f",22432-DEFAULT-xs.jpg,NULL,N,Y,NULL,Y
2039,12897,ALLISON JOY,NULL,TOPS,TOPS,URBAN SOPHISTICATE,22432-DEFAULT-l.jpg,48,Piper Chiffon Top,38,22432,50-and-under,0,Y,29.99,"S,M,L",22432-DEFAULT-s.jpg,T7131-054-LU,p/piper-chiffon-top-33850,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,"30962|Black|000000,30963|Pink|eca9cb,30964|White|FFFFFF,30966|Blue|38497f",22432-DEFAULT-xs.jpg,NULL,N,Y,NULL,Y
2037,12897,ALLISON JOY,NULL,TOPS,TOPS &gt Blouses & Shirting,URBAN SOPHISTICATE,22432-DEFAULT-l.jpg,48,Piper Chiffon Top,63,22432,50-and-under,0,Y,29.99,"S,M,L",22432-DEFAULT-s.jpg,T7131-054-LU,p/piper-chiffon-top-33850,Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses,0,Y,"30962|Black|000000,30963|Pink|eca9cb,30964|White|FFFFFF,30966|Blue|38497f",22432-DEFAULT-xs.jpg,NULL,N,Y,NULL,Y
2034,12897,ALLISON JOY,NULL,TOPS,TOPS,URBAN SOPHISTICATE,22432-DEFAULT-l.jpg,48,Piper Chiffon Top,63,22432,50-and-under,0,Y,29.99,"S,M,L",22432-DEFAULT-s.jpg,T7131-054-LU,p/piper-chiffon-top-33850,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,"30962|Black|000000,30963|Pink|eca9cb,30964|White|FFFFFF,30966|Blue|38497f",22432-DEFAULT-xs.jpg,NULL,N,Y,NULL,Y
2032,12897,ALLISON JOY,NULL,TOPS,TOPS &gt Blouses & Shirting,URBAN SOPHISTICATE,22432-DEFAULT-l.jpg,48,Piper Chiffon Top,88,22432,50-and-under,0,Y,29.99,"S,M,L",22432-DEFAULT-s.jpg,T7131-054-LU,p/piper-chiffon-top-33850,Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses,0,Y,"30962|Black|000000,30963|Pink|eca9cb,30964|White|FFFFFF,30966|Blue|38497f",22432-DEFAULT-xs.jpg,NULL,N,Y,NULL,Y
2029,12897,ALLISON JOY,NULL,TOPS,TOPS,URBAN SOPHISTICATE,22432-DEFAULT-l.jpg,48,Piper Chiffon Top,88,22432,50-and-under,0,Y,29.99,"S,M,L",22432-DEFAULT-s.jpg,T7131-054-LU,p/piper-chiffon-top-33850,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,"30962|Black|000000,30963|Pink|eca9cb,30964|White|FFFFFF,30966|Blue|38497f",22432-DEFAULT-xs.jpg,NULL,N,Y,NULL,Y
2026,12201,CLOTH AND STONE,NULL,TOPS,TOPS &gt Blouses & Shirting,NULL,22784-DEFAULT-l.jpg,88,Seamed Two Pocket Shirt,10,22784,50-to-100,0,Y,79.99,"XS,S,M,L",22784-DEFAULT-s.jpg,C2891-654-303.316,p/seamed-two-pocket-shirt-33849,Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses,0,Y,29642|White|FFFFFF,22784-DEFAULT-xs.jpg,NULL,N,N,NULL,N
2025,12201,CLOTH AND STONE,NULL,TOPS,TOPS,NULL,22784-DEFAULT-l.jpg,88,Seamed Two Pocket Shirt,10,22784,50-to-100,0,Y,79.99,"XS,S,M,L",22784-DEFAULT-s.jpg,C2891-654-303.316,p/seamed-two-pocket-shirt-33849,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,29642|White|FFFFFF,22784-DEFAULT-xs.jpg,NULL,N,N,NULL,N
2022,12201,CLOTH AND STONE,NULL,TOPS,TOPS &gt Blouses & Shirting,NULL,22784-DEFAULT-l.jpg,88,Seamed Two Pocket Shirt,8,22784,50-to-100,0,Y,79.99,"XS,S,M,L",22784-DEFAULT-s.jpg,C2891-654-303.316,p/seamed-two-pocket-shirt-33849,Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses,0,Y,29642|White|FFFFFF,22784-DEFAULT-xs.jpg,NULL,N,N,NULL,N
2021,12201,CLOTH AND STONE,NULL,TOPS,TOPS,NULL,22784-DEFAULT-l.jpg,88,Seamed Two Pocket Shirt,8,22784,50-to-100,0,Y,79.99,"XS,S,M,L",22784-DEFAULT-s.jpg,C2891-654-303.316,p/seamed-two-pocket-shirt-33849,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,29642|White|FFFFFF,22784-DEFAULT-xs.jpg,NULL,N,N,NULL,N
2018,12201,CLOTH AND STONE,NULL,TOPS,TOPS &gt Blouses & Shirting,NULL,22784-DEFAULT-l.jpg,88,Seamed Two Pocket Shirt,29,22784,50-to-100,0,Y,79.99,"XS,S,M,L",22784-DEFAULT-s.jpg,C2891-654-303.316,p/seamed-two-pocket-shirt-33849,Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses,0,Y,29642|White|FFFFFF,22784-DEFAULT-xs.jpg,NULL,N,N,NULL,N
2017,12201,CLOTH AND STONE,NULL,TOPS,TOPS,NULL,22784-DEFAULT-l.jpg,88,Seamed Two Pocket Shirt,29,22784,50-to-100,0,Y,79.99,"XS,S,M,L",22784-DEFAULT-s.jpg,C2891-654-303.316,p/seamed-two-pocket-shirt-33849,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,29642|White|FFFFFF,22784-DEFAULT-xs.jpg,NULL,N,N,NULL,N
2014,12201,CLOTH AND STONE,NULL,TOPS,TOPS &gt Blouses & Shirting,NULL,22784-DEFAULT-l.jpg,88,Seamed Two Pocket Shirt,10,22784,50-to-100,0,Y,79.99,"XS,S,M,L",22784-DEFAULT-s.jpg,C2891-654-303.316,p/seamed-two-pocket-shirt-33849,Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses,0,Y,29642|White|FFFFFF,22784-DEFAULT-xs.jpg,NULL,N,N,NULL,N
2013,12201,CLOTH AND STONE,NULL,TOPS,TOPS,NULL,22784-DEFAULT-l.jpg,88,Seamed Two Pocket Shirt,10,22784,50-to-100,0,Y,79.99,"XS,S,M,L",22784-DEFAULT-s.jpg,C2891-654-303.316,p/seamed-two-pocket-shirt-33849,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,29642|White|FFFFFF,22784-DEFAULT-xs.jpg,NULL,N,N,NULL,N
2010,12617,CLOTH AND STONE,NULL,TOPS,TOPS &gt Blouses & Shirting,NULL,22792-DEFAULT-l.jpg,88,Classic Pullover Shirt,5,22792,50-to-100,0,Y,79.99,"XS,S,L",22792-DEFAULT-s.jpg,C2127-549-294,p/classic-pullover-shirt-33848,Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses,0,Y,30360|Blue|38497f,22792-DEFAULT-xs.jpg,NULL,N,N,NULL,N
2009,12617,CLOTH AND STONE,NULL,TOPS,TOPS,NULL,22792-DEFAULT-l.jpg,88,Classic Pullover Shirt,5,22792,50-to-100,0,Y,79.99,"XS,S,L",22792-DEFAULT-s.jpg,C2127-549-294,p/classic-pullover-shirt-33848,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,30360|Blue|38497f,22792-DEFAULT-xs.jpg,NULL,N,N,NULL,N
2006,12617,CLOTH AND STONE,NULL,TOPS,TOPS &gt Blouses & Shirting,NULL,22792-DEFAULT-l.jpg,88,Classic Pullover Shirt,34,22792,50-to-100,0,Y,79.99,"XS,S,L",22792-DEFAULT-s.jpg,C2127-549-294,p/classic-pullover-shirt-33848,Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses,0,Y,30360|Blue|38497f,22792-DEFAULT-xs.jpg,NULL,N,N,NULL,N
2005,12617,CLOTH AND STONE,NULL,TOPS,TOPS,NULL,22792-DEFAULT-l.jpg,88,Classic Pullover Shirt,34,22792,50-to-100,0,Y,79.99,"XS,S,L",22792-DEFAULT-s.jpg,C2127-549-294,p/classic-pullover-shirt-33848,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,30360|Blue|38497f,22792-DEFAULT-xs.jpg,NULL,N,N,NULL,N
2002,12617,CLOTH AND STONE,NULL,TOPS,TOPS &gt Blouses & Shirting,NULL,22792-DEFAULT-l.jpg,88,Classic Pullover Shirt,11,22792,50-to-100,0,Y,79.99,"XS,S,L",22792-DEFAULT-s.jpg,C2127-549-294,p/classic-pullover-shirt-33848,Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses,0,Y,30360|Blue|38497f,22792-DEFAULT-xs.jpg,NULL,N,N,NULL,N
2001,12617,CLOTH AND STONE,NULL,TOPS,TOPS,NULL,22792-DEFAULT-l.jpg,88,Classic Pullover Shirt,11,22792,50-to-100,0,Y,79.99,"XS,S,L",22792-DEFAULT-s.jpg,C2127-549-294,p/classic-pullover-shirt-33848,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,30360|Blue|38497f,22792-DEFAULT-xs.jpg,NULL,N,N,NULL,N
1997,12614,ALLISON JOY,NULL,TOPS,TOPS &gt Blouses & Shirting,NULL,22879-DEFAULT-l.jpg,78,Long Sleeve Button Front Knit Back Shirt,16,22879,50-to-100,0,Y,59.99,"XS,S,M,L",22879-DEFAULT-s.jpg,EV10682.16-DW,p/long-sleeve-button-front-knit--33845,Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses,0,Y,30355|Grey|6a6a6a,22879-DEFAULT-xs.jpg,NULL,Y,N,NULL,Y
1996,12614,ALLISON JOY,NULL,TOPS,TOPS,NULL,22879-DEFAULT-l.jpg,78,Long Sleeve Button Front Knit Back Shirt,16,22879,50-to-100,0,Y,59.99,"XS,S,M,L",22879-DEFAULT-s.jpg,EV10682.16-DW,p/long-sleeve-button-front-knit--33845,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,30355|Grey|6a6a6a,22879-DEFAULT-xs.jpg,NULL,Y,N,NULL,Y
1992,12614,ALLISON JOY,NULL,TOPS,TOPS &gt Blouses & Shirting,NULL,22879-DEFAULT-l.jpg,78,Long Sleeve Button Front Knit Back Shirt,19,22879,50-to-100,0,Y,59.99,"XS,S,M,L",22879-DEFAULT-s.jpg,EV10682.16-DW,p/long-sleeve-button-front-knit--33845,Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses,0,Y,30355|Grey|6a6a6a,22879-DEFAULT-xs.jpg,NULL,Y,N,NULL,Y
